time_s,flow_ml_s
52.43,19.841
52.44,19.864
52.45,19.887
52.46,19.909
52.47,19.932
52.48,19.955
52.49,19.977
52.5,3.0
52.51,3.023
52.52,3.045
52.53,3.068
52.54,3.091
52.55,3.113
52.56,3.136
52.57,3.159
52.58,3.181
52.59,3.204
52.6,3.227
52.61,3.249
52.62,3.272
52.63,3.295
52.64,3.317
52.65,3.34
52.66,3.363
52.67,3.385
52.68,3.408
52.69,3.431
52.7,3.453
52.71,3.476
52.72,3.499
52.73,3.521
52.74,3.544
52.75,3.567
52.76,3.589
52.77,3.612
52.78,3.635
52.79,3.657
52.8,3.68
52.81,3.703
52.82,3.725
52.83,3.748
52.84,3.771
52.85,3.793
52.86,3.816
52.87,3.839
52.88,3.861
52.89,3.884
52.9,3.907
52.91,3.929
52.92,3.952
52.93,3.975
52.94,3.997
52.95,4.02
52.96,4.043
52.97,4.065
52.98,4.088
52.99,4.111
53.0,4.133
53.01,4.156
53.02,4.179
53.03,4.201
53.04,4.224
53.05,4.247
53.06,4.269
53.07,4.292
53.08,4.315
53.09,4.337
53.1,4.36
53.11,4.383
53.12,4.405
53.13,4.428
53.14,4.451
53.15,4.473
53.16,4.496
53.17,4.519
53.18,4.541
53.19,4.564
53.2,4.587
53.21,4.609
53.22,4.632
53.23,4.655
53.24,4.677
53.25,4.7
53.26,4.723
53.27,4.745
53.28,4.768
53.29,4.791
53.3,4.813
53.31,4.836
53.32,4.859
53.33,4.881
53.34,4.904
53.35,4.927
53.36,4.949
53.37,4.972
53.38,4.995
53.39,5.017
53.4,5.04
53.41,5.063
53.42,5.085
53.43,5.108
53.44,5.131
53.45,5.153
53.46,5.176
53.47,5.199
53.48,5.221
53.49,5.244
53.5,5.267
53.51,5.289
53.52,5.312
53.53,5.335
53.54,5.357
53.55,5.38
53.56,5.403
53.57,5.425
53.58,5.448
53.59,5.471
53.6,5.493
53.61,5.516
53.62,5.539
53.63,5.561
53.64,5.584
53.65,5.607
53.66,5.629
53.67,5.652
53.68,5.675
53.69,5.697
53.7,5.72
53.71,5.743
53.72,5.765
53.73,5.788
53.74,5.811
53.75,5.833
53.76,5.856
53.77,5.879
53.78,5.901
53.79,5.924
53.8,5.947
53.81,5.969
53.82,5.992
53.83,6.015
53.84,6.037
53.85,6.06
53.86,6.083
53.87,6.105
53.88,6.128
53.89,6.151
53.9,6.173
53.91,6.196
53.92,6.219
53.93,6.241
53.94,6.264
53.95,6.287
53.96,6.309
53.97,6.332
53.98,6.355
53.99,6.377
54.0,6.4
54.01,6.423
54.02,6.445
54.03,6.468
54.04,6.491
54.05,6.513
54.06,6.536
54.07,6.559
54.08,6.581
54.09,6.604
54.1,6.627
54.11,6.649
54.12,6.672
54.13,6.695
54.14,6.717
54.15,6.74
54.16,6.763
54.17,6.785
54.18,6.808
54.19,6.831
54.2,6.853
54.21,6.876
54.22,6.899
54.23,6.921
54.24,6.944
54.25,6.967
54.26,6.989
54.27,7.012
54.28,7.035
54.29,7.057
54.3,7.08
54.31,7.103
54.32,7.125
54.33,7.148
54.34,7.171
54.35,7.193
54.36,7.216
54.37,7.239
54.38,7.261
54.39,7.284
54.4,7.307
54.41,7.329
54.42,7.352
54.43,7.375
54.44,7.397
54.45,7.42
54.46,7.443
54.47,7.465
54.48,7.488
54.49,7.511
54.5,7.533
54.51,7.556
54.52,7.579
54.53,7.601
54.54,7.624
54.55,7.647
54.56,7.669
54.57,7.692
54.58,7.715
54.59,7.737
54.6,7.76
54.61,7.783
54.62,7.805
54.63,7.828
54.64,7.851
54.65,7.873
54.66,7.896
54.67,7.919
54.68,7.941
54.69,7.964
54.7,7.987
54.71,8.009
54.72,8.032
54.73,8.055
54.74,8.077
54.75,8.1
54.76,8.123
54.77,8.145
54.78,8.168
54.79,8.191
54.8,8.213
54.81,8.236
54.82,8.259
54.83,8.281
54.84,8.304
54.85,8.327
54.86,8.349
54.87,8.372
54.88,8.395
54.89,8.417
54.9,8.44
54.91,8.463
54.92,8.485
54.93,8.508
54.94,8.531
54.95,8.553
54.96,8.576
54.97,8.599
54.98,8.621
54.99,8.644
55.0,8.667
55.01,8.689
55.02,8.712
55.03,8.735
55.04,8.757
55.05,8.78
55.06,8.803
55.07,8.825
55.08,8.848
55.09,8.871
55.1,8.893
55.11,8.916
55.12,8.939
55.13,8.961
55.14,8.984
55.15,9.007
55.16,9.029
55.17,9.052
55.18,9.075
55.19,9.097
55.2,9.12
55.21,9.143
55.22,9.165
55.23,9.188
55.24,9.211
55.25,9.233
55.26,9.256
55.27,9.279
55.28,9.301
55.29,9.324
55.3,9.347
55.31,9.369
55.32,9.392
55.33,9.415
55.34,9.437
55.35,9.46
55.36,9.483
55.37,9.505
55.38,9.528
55.39,9.551
55.4,9.573
55.41,9.596
55.42,9.619
55.43,9.641
55.44,9.664
55.45,9.687
55.46,9.709
55.47,9.732
55.48,9.755
55.49,9.777
55.5,9.8
55.51,9.823
55.52,9.845
55.53,9.868
55.54,9.891
55.55,9.913
55.56,9.936
55.57,9.959
55.58,9.981
55.59,10.004
55.6,10.027
55.61,10.049
55.62,10.072
55.63,10.095
55.64,10.117
55.65,10.14
55.66,10.163
55.67,10.185
55.68,10.208
55.69,10.231
55.7,10.253
55.71,10.276
55.72,10.299
55.73,10.321
55.74,10.344
55.75,10.367
55.76,10.389
55.77,10.412
55.78,10.435
55.79,10.457
55.8,10.48
55.81,10.503
55.82,10.525
55.83,10.548
55.84,10.571
55.85,10.593
55.86,10.616
55.87,10.639
55.88,10.661
55.89,10.684
55.9,10.707
55.91,10.729
55.92,10.752
55.93,10.775
55.94,10.797
55.95,10.82
55.96,10.843
55.97,10.865
55.98,10.888
55.99,10.911
56.0,10.933
56.01,10.956
56.02,10.979
56.03,11.001
56.04,11.024
56.05,11.047
56.06,11.069
56.07,11.092
56.08,11.115
56.09,11.137
56.1,11.16
56.11,11.183
56.12,11.205
56.13,11.228
56.14,11.251
56.15,11.273
56.16,11.296
56.17,11.319
56.18,11.341
56.19,11.364
56.2,11.387
56.21,11.409
56.22,11.432
56.23,11.455
56.24,11.477
56.25,11.5
56.26,11.523
56.27,11.545
56.28,11.568
56.29,11.591
56.3,11.613
56.31,11.636
56.32,11.659
56.33,11.681
56.34,11.704
56.35,11.727
56.36,11.749
56.37,11.772
56.38,11.795
56.39,11.817
56.4,11.84
56.41,11.863
56.42,11.885
56.43,11.908
56.44,11.931
56.45,11.953
56.46,11.976
56.47,11.999
56.48,12.021
56.49,12.044
56.5,12.067
56.51,12.089
56.52,12.112
56.53,12.135
56.54,12.157
56.55,12.18
56.56,12.203
56.57,12.225
56.58,12.248
56.59,12.271
56.6,12.293
56.61,12.316
56.62,12.339
56.63,12.361
56.64,12.384
56.65,12.407
56.66,12.429
56.67,12.452
56.68,12.475
56.69,12.497
56.7,12.52
56.71,12.543
56.72,12.565
56.73,12.588
56.74,12.611
56.75,12.633
56.76,12.656
56.77,12.679
56.78,12.701
56.79,12.724
56.8,12.747
56.81,12.769
56.82,12.792
56.83,12.815
56.84,12.837
56.85,12.86
56.86,12.883
56.87,12.905
56.88,12.928
56.89,12.951
56.9,12.973
56.91,12.996
56.92,13.019
56.93,13.041
56.94,13.064
56.95,13.087
56.96,13.109
56.97,13.132
56.98,13.155
56.99,13.177
57.0,13.2
57.01,13.223
57.02,13.245
57.03,13.268
57.04,13.291
57.05,13.313
57.06,13.336
57.07,13.359
57.08,13.381
57.09,13.404
57.1,13.427
57.11,13.449
57.12,13.472
57.13,13.495
57.14,13.517
57.15,13.54
57.16,13.563
57.17,13.585
57.18,13.608
57.19,13.631
57.2,13.653
57.21,13.676
57.22,13.699
57.23,13.721
57.24,13.744
57.25,13.767
57.26,13.789
57.27,13.812
57.28,13.835
57.29,13.857
57.3,13.88
57.31,13.903
57.32,13.925
57.33,13.948
57.34,13.971
57.35,13.993
57.36,14.016
57.37,14.039
57.38,14.061
57.39,14.084
57.4,14.107
57.41,14.129
57.42,14.152
57.43,14.175
57.44,14.197
57.45,14.22
57.46,14.243
57.47,14.265
57.48,14.288
57.49,14.311
57.5,14.333
57.51,14.356
57.52,14.379
57.53,14.401
57.54,14.424
57.55,14.447
57.56,14.469
57.57,14.492
57.58,14.515
57.59,14.537
57.6,14.56
57.61,14.583
57.62,14.605
57.63,14.628
57.64,14.651
57.65,14.673
57.66,14.696
57.67,14.719
57.68,14.741
57.69,14.764
57.7,14.787
57.71,14.809
57.72,14.832
57.73,14.855
57.74,14.877
57.75,14.9
57.76,14.923
57.77,14.945
57.78,14.968
57.79,14.991
57.8,15.013
57.81,15.036
57.82,15.059
57.83,15.081
57.84,15.104
57.85,15.127
57.86,15.149
57.87,15.172
57.88,15.195
57.89,15.217
57.9,15.24
57.91,15.263
57.92,15.285
57.93,15.308
57.94,15.331
57.95,15.353
57.96,15.376
57.97,15.399
57.98,15.421
57.99,15.444
58.0,15.467
58.01,15.489
58.02,15.512
58.03,15.535
58.04,15.557
58.05,15.58
58.06,15.603
58.07,15.625
58.08,15.648
58.09,15.671
58.1,15.693
58.11,15.716
58.12,15.739
58.13,15.761
58.14,15.784
58.15,15.807
58.16,15.829
58.17,15.852
58.18,15.875
58.19,15.897
58.2,15.92
58.21,15.943
58.22,15.965
58.23,15.988
58.24,16.011
58.25,16.033
58.26,16.056
58.27,16.079
58.28,16.101
58.29,16.124
58.3,16.147
58.31,16.169
58.32,16.192
58.33,16.215
58.34,16.237
58.35,16.26
58.36,16.283
58.37,16.305
58.38,16.328
58.39,16.351
58.4,16.373
58.41,16.396
58.42,16.419
58.43,16.441
58.44,16.464
58.45,16.487
58.46,16.509
58.47,16.532
58.48,16.555
58.49,16.577
58.5,16.6
58.51,16.623
58.52,16.645
58.53,16.668
58.54,16.691
58.55,16.713
58.56,16.736
58.57,16.759
58.58,16.781
58.59,16.804
58.6,16.827
58.61,16.849
58.62,16.872
58.63,16.895
58.64,16.917
58.65,16.94
58.66,16.963
58.67,16.985
58.68,17.008
58.69,17.031
58.7,17.053
58.71,17.076
58.72,17.099
58.73,17.121
58.74,17.144
58.75,17.167
58.76,17.189
58.77,17.212
58.78,17.235
58.79,17.257
58.8,17.28
58.81,17.303
58.82,17.325
58.83,17.348
58.84,17.371
58.85,17.393
58.86,17.416
58.87,17.439
58.88,17.461
58.89,17.484
58.9,17.507
58.91,17.529
58.92,17.552
58.93,17.575
58.94,17.597
58.95,17.62
58.96,17.643
58.97,17.665
58.98,17.688
58.99,17.711
59.0,17.733
59.01,17.756
59.02,17.779
59.03,17.801
59.04,17.824
59.05,17.847
59.06,17.869
59.07,17.892
59.08,17.915
59.09,17.937
59.1,17.96
59.11,17.983
59.12,18.005
59.13,18.028
59.14,18.051
59.15,18.073
59.16,18.096
59.17,18.119
59.18,18.141
59.19,18.164
59.2,18.187
59.21,18.209
59.22,18.232
59.23,18.255
59.24,18.277
59.25,18.3
59.26,18.323
59.27,18.345
59.28,18.368
59.29,18.391
59.3,18.413
59.31,18.436
59.32,18.459
59.33,18.481
59.34,18.504
59.35,18.527
59.36,18.549
59.37,18.572
59.38,18.595
59.39,18.617
59.4,18.64
59.41,18.663
59.42,18.685
59.43,18.708
59.44,18.731
59.45,18.753
59.46,18.776
59.47,18.799
59.48,18.821
59.49,18.844
59.5,18.867
59.51,18.889
59.52,18.912
59.53,18.935
59.54,18.957
59.55,18.98
59.56,19.003
59.57,19.025
59.58,19.048
59.59,19.071
59.6,19.093
59.61,19.116
59.62,19.139
59.63,19.161
59.64,19.184
59.65,19.207
59.66,19.229
59.67,19.252
59.68,19.275
59.69,19.297
59.7,19.32
59.71,19.343
59.72,19.365
59.73,19.388
59.74,19.411
59.75,19.433
59.76,19.456
59.77,19.479
59.78,19.501
59.79,19.524
59.8,19.547
59.81,19.569
59.82,19.592
59.83,19.615
59.84,19.637
59.85,19.66
59.86,19.683
59.87,19.705
59.88,19.728
59.89,19.751
59.9,19.773
59.91,19.796
59.92,19.819
59.93,19.841
59.94,19.864
59.95,19.887
59.96,19.909
59.97,19.932
59.98,19.955
59.99,19.977
60.0,3.0
